Region ID,Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Shipment Allowed,Remarks
E124,Europe,Croatia,Beverages,Online,M,02-06-2017,18-06-2010,976323497,02-10-2017,4674,47.45,31.79,221781.3,148586.46,73194.84,Yes,ok
E124,Europe,Lithuania,Beverages,Online,H,01-09-2014,19-06-2010,732703387,1/28/2014,2069,47.45,31.79,98174.05,65773.51,32400.54,Yes,ok
E124,Europe,Slovenia,Household,Online,C,09-10-2014,20-06-2010,873432672,9/17/2014,6992,668.27,502.54,4672543.84,3513759.68,1158784.16,Yes,ok
E124,Europe,Serbia,Clothes,Online,C,6/25/2011,21-06-2010,523580348,08-04-2011,7915,109.28,35.84,864951.2,283673.6,581277.6,Yes,ok
E124,Europe,Greece,Personal Care,Online,M,4/16/2017,22-06-2010,800045716,5/14/2017,161,81.73,56.67,13158.53,9123.87,4034.66,Yes,ok
E124,Europe,Malta,Vegetables,Online,M,05-10-2016,23-06-2010,743769109,05-11-2016,6662,154.06,90.93,1026347.72,605775.66,420572.06,Yes,ok
E124,Europe,San Marino,Snacks,Offline,L,01-09-2013,24-06-2010,201294267,02-09-2013,6302,152.58,97.44,961559.16,614066.88,347492.28,Yes,ok
E124,Europe,Portugal,Meat,Online,L,02-11-2013,25-06-2010,668280589,3/28/2013,7932,421.89,364.69,3346431.48,2892721.08,453710.4,Yes,ok
E124,Europe,Albania,Household,Online,C,7/14/2017,26-06-2010,380379998,7/16/2017,1749,668.27,502.54,1168804.23,878942.46,289861.77,Yes,ok
E124,Europe,Netherlands,Clothes,Online,H,1/16/2016,27-06-2010,767490565,2/23/2016,6368,109.28,35.84,695895.04,228229.12,467665.92,Yes,ok
E124,Europe,Iceland,Snacks,Offline,L,10/30/2012,28-06-2010,720931279,11/18/2012,8441,152.58,97.44,1287927.78,822491.04,465436.74,Yes,ok
E124,Europe,United Kingdom,Snacks,Online,L,7/13/2013,29-06-2010,138025033,08-03-2013,3529,152.58,97.44,538454.82,343865.76,194589.06,Yes,ok
E124,Europe,Andorra,Meat,Offline,H,8/16/2016,30-06-2010,552931869,09-09-2016,3682,421.89,364.69,1553398.98,1342788.58,210610.4,Yes,ok
E124,Europe,Liechtenstein,Fruits,Online,L,02-08-2014,01-07-2010,142375361,2/19/2014,888,9.33,6.92,8285.04,6144.96,2140.08,Yes,ok
E124,Europe,Belgium,Cosmetics,Offline,C,6/27/2014,02-07-2010,916089236,7/28/2014,17,437.2,263.33,7432.4,4476.61,2955.79,Yes,ok
E124,Europe,Luxembourg,Fruits,Offline,L,12-06-2011,03-07-2010,242265546,01-07-2012,614,9.33,6.92,5728.62,4248.88,1479.74,Yes,ok
E124,Europe,Malta,Cosmetics,Online,M,01-12-2015,04-07-2010,265914475,2/21/2015,8857,437.2,263.33,3872280.4,2332313.81,1539966.59,Yes,ok
E124,Europe,Slovakia,Snacks,Online,L,7/26/2015,05-07-2010,637040793,08-04-2015,3382,152.58,97.44,516025.56,329542.08,186483.48,Yes,ok
E124,Europe,Andorra,Personal Care,Offline,L,12-12-2014,06-07-2010,754541289,12/19/2014,4390,81.73,56.67,358794.7,248781.3,110013.4,Yes,ok
E124,Europe,Serbia,Vegetables,Offline,L,3/16/2015,07-07-2010,697638976,3/26/2015,5731,154.06,90.93,882917.86,521119.83,361798.03,Yes,ok
E124,Europe,Czech Republic,Baby Food,Online,C,03-10-2016,08-07-2010,467312324,04-08-2016,6956,255.28,159.42,1775727.68,1108925.52,666802.16,Yes,ok
E124,Europe,Slovenia,Clothes,Online,L,5/26/2012,09-07-2010,622441852,5/28/2012,3231,109.28,35.84,353083.68,115799.04,237284.64,Yes,ok
E124,Europe,Bulgaria,Meat,Online,C,7/27/2016,10-07-2010,349212729,09-11-2016,8662,421.89,364.69,3654411.18,3158944.78,495466.4,Yes,ok
E124,Europe,Hungary,Cosmetics,Online,H,10-06-2010,11-07-2010,332353007,11/22/2010,9495,437.2,263.33,4151214,2500318.35,1650895.65,Yes,ok
E124,Europe,Slovakia,Meat,Offline,H,08-08-2013,12-07-2010,876856458,8/29/2013,166,421.89,364.69,70033.74,60538.54,9495.2,Yes,ok
E124,Europe,Bulgaria,Beverages,Offline,C,10/19/2013,13-07-2010,313178002,12-06-2013,5185,47.45,31.79,246028.25,164831.15,81197.1,Yes,ok
E124,Europe,Kosovo,Personal Care,Online,L,2/17/2016,14-07-2010,461445796,3/22/2016,920,81.73,56.67,75191.6,52136.4,23055.2,Yes,ok
E124,Europe,Spain,Cosmetics,Offline,C,01-03-2017,15-07-2010,391026866,01-08-2017,2394,437.2,263.33,1046656.8,630412.02,416244.78,Yes,ok
E124,Europe,Germany,Vegetables,Offline,C,08-07-2015,16-07-2010,204418504,09-03-2015,833,154.06,90.93,128331.98,75744.69,52587.29,Yes,ok
E124,Europe,Romania,Meat,Offline,L,12/22/2012,17-07-2010,524972951,1/17/2013,17,421.89,364.69,7172.13,6199.73,972.4,Yes,ok
E124,Europe,Latvia,Beverages,Online,C,11/27/2013,18-07-2010,469197165,12-11-2013,4723,47.45,31.79,224106.35,150144.17,73962.18,Yes,ok
E124,Europe,Sweden,Household,Offline,H,6/23/2010,19-07-2010,688650786,08-07-2010,5926,668.27,502.54,3960168.02,2978052.04,982115.98,Yes,ok
E124,Europe,Macedonia,Office Supplies,Online,M,6/17/2016,20-07-2010,823236739,08-01-2016,2900,651.21,524.96,1888509,1522384,366125,Yes,ok
E124,Europe,Armenia,Fruits,Offline,L,3/17/2015,21-07-2010,439725911,04-07-2015,3524,9.33,6.92,32878.92,24386.08,8492.84,Yes,ok
E124,Europe,Cyprus,Snacks,Online,H,10-01-2012,22-07-2010,255047452,10/30/2012,3064,152.58,97.44,467505.12,298556.16,168948.96,Yes,ok
E124,Europe,Malta,Meat,Offline,C,6/26/2014,23-07-2010,662623488,07-11-2014,3870,421.89,364.69,1632714.3,1411350.3,221364,Yes,ok
E124,Europe,San Marino,Vegetables,Offline,M,1/22/2016,24-07-2010,560389268,2/22/2016,492,154.06,90.93,75797.52,44737.56,31059.96,Yes,ok
E124,Europe,France,Office Supplies,Offline,C,07-12-2011,25-07-2010,867138278,08-04-2011,4341,651.21,524.96,2826902.61,2278851.36,548051.25,Yes,ok
E124,Europe,Montenegro,Household,Online,H,12/25/2014,26-07-2010,525321424,12/31/2014,3138,668.27,502.54,2097031.26,1576970.52,520060.74,Yes,ok
E124,Europe,Cyprus,Clothes,Online,H,06-10-2014,27-07-2010,497554337,7/28/2014,6240,109.28,35.84,681907.2,223641.6,458265.6,Yes,ok
E124,Europe,Vatican City,Personal Care,Offline,M,4/15/2016,28-07-2010,626322257,05-05-2016,1529,81.73,56.67,124965.17,86648.43,38316.74,Yes,ok
E124,Europe,Netherlands,Baby Food,Offline,C,1/21/2011,29-07-2010,611766231,2/26/2011,4077,255.28,159.42,1040776.56,649955.34,390821.22,Yes,ok
E124,Europe,Montenegro,Baby Food,Offline,H,03-03-2013,30-07-2010,630931794,04-01-2013,5593,255.28,159.42,1427781.04,891636.06,536144.98,Yes,ok
E124,Europe,San Marino,Office Supplies,Offline,L,03-04-2017,31-07-2010,239386355,4/20/2017,8597,651.21,524.96,5598452.37,4513081.12,1085371.25,Yes,ok
E124,Europe,Germany,Household,Offline,M,8/21/2016,01-08-2010,874172532,10-02-2016,5933,668.27,502.54,3964845.91,2981569.82,983276.09,Yes,ok
E124,Europe,Iceland,Personal Care,Offline,C,9/19/2010,02-08-2010,570703542,11-03-2010,2715,81.73,56.67,221896.95,153859.05,68037.9,Yes,ok
E124,Europe,Hungary,Cosmetics,Online,M,9/20/2012,03-08-2010,132603538,11-06-2012,9188,437.2,263.33,4016993.6,2419476.04,1597517.56,Yes,ok
E124,Europe,Czech Republic,Meat,Offline,L,08-06-2011,04-08-2010,552276551,9/24/2011,9759,421.89,364.69,4117224.51,3559009.71,558214.8,Yes,ok
E124,Europe,Macedonia,Snacks,Offline,M,3/22/2016,05-08-2010,163587558,4/19/2016,8048,152.58,97.44,1227963.84,784197.12,443766.72,Yes,ok
E124,Europe,Andorra,Baby Food,Offline,M,01-10-2012,06-08-2010,415837943,2/23/2012,4543,255.28,159.42,1159737.04,724245.06,435491.98,Yes,ok
E124,Europe,Hungary,Baby Food,Offline,H,5/17/2014,07-08-2010,398645198,5/26/2014,6828,255.28,159.42,1743051.84,1088519.76,654532.08,Yes,ok
E124,Europe,Latvia,Personal Care,Offline,H,11-02-2013,08-08-2010,913074433,12/17/2013,7870,81.73,56.67,643215.1,445992.9,197222.2,Yes,ok
E124,Europe,Andorra,Fruits,Offline,H,5/27/2014,09-08-2010,889125955,6/15/2014,983,9.33,6.92,9171.39,6802.36,2369.03,Yes,ok
E124,Europe,Austria,Fruits,Offline,H,08-06-2011,10-08-2010,263427960,9/20/2011,3042,9.33,6.92,28381.86,21050.64,7331.22,Yes,ok
E124,Europe,Liechtenstein,Meat,Online,H,07-12-2010,11-08-2010,730490243,7/14/2010,7151,421.89,364.69,3016935.39,2607898.19,409037.2,Yes,ok
E124,Europe,Poland,Cereal,Online,L,11-01-2016,12-08-2010,905036389,11/20/2016,9234,205.7,117.11,1899433.8,1081393.74,818040.06,Yes,ok
E124,Europe,Montenegro,Clothes,Online,C,03-04-2012,13-08-2010,381759297,3/25/2012,9914,109.28,35.84,1083401.92,355317.76,728084.16,Yes,ok
E124,Europe,Belarus,Cosmetics,Offline,M,09-02-2011,14-08-2010,613166129,10/21/2011,8338,437.2,263.33,3645373.6,2195645.54,1449728.06,Yes,ok
E124,Europe,Ukraine,Office Supplies,Offline,M,05-03-2017,15-08-2010,181260526,06-03-2017,7872,651.21,524.96,5126325.12,4132485.12,993840,Yes,ok
E124,Europe,Georgia,Snacks,Online,C,09-01-2013,16-08-2010,264959609,10/18/2013,6291,152.58,97.44,959880.78,612995.04,346885.74,Yes,ok
E124,Europe,Malta,Fruits,Online,L,7/31/2010,17-08-2010,475176560,09-04-2010,4159,9.33,6.92,38803.47,28780.28,10023.19,Yes,ok
E124,Europe,Armenia,Baby Food,Offline,H,1/23/2012,18-08-2010,194922626,02-07-2012,791,255.28,159.42,201926.48,126101.22,75825.26,Yes,ok
E124,Europe,France,Snacks,Offline,M,07-03-2016,19-08-2010,447684133,8/14/2016,8538,152.58,97.44,1302728.04,831942.72,470785.32,Yes,ok
E124,Europe,Liechtenstein,Personal Care,Online,H,01-04-2012,20-08-2010,527259910,01-11-2012,6779,81.73,56.67,554047.67,384165.93,169881.74,Yes,ok
E124,Europe,Hungary,Baby Food,Online,M,08-10-2014,21-08-2010,879923617,9/15/2014,7807,255.28,159.42,1992970.96,1244591.94,748379.02,Yes,ok
E124,Europe,Portugal,Snacks,Offline,H,03-09-2014,22-08-2010,279816472,4/14/2014,2767,152.58,97.44,422188.86,269616.48,152572.38,Yes,ok
E124,Europe,Cyprus,Snacks,Online,M,11-05-2012,23-08-2010,593018233,12-11-2012,6128,152.58,97.44,935010.24,597112.32,337897.92,Yes,ok
E124,Europe,Macedonia,Baby Food,Online,H,9/16/2016,24-08-2010,349060380,9/28/2016,3578,255.28,159.42,913391.84,570404.76,342987.08,Yes,ok
E124,Europe,Latvia,Household,Offline,C,12/18/2010,25-08-2010,863890445,12/25/2010,3235,668.27,502.54,2161853.45,1625716.9,536136.55,Yes,ok
E124,Europe,Armenia,Personal Care,Online,C,1/16/2010,26-08-2010,667420995,1/18/2010,3559,81.73,56.67,290877.07,201688.53,89188.54,Yes,ok
E124,Europe,Montenegro,Vegetables,Offline,H,04-10-2011,27-08-2010,842687690,5/26/2011,8869,154.06,90.93,1366358.14,806458.17,559899.97,Yes,ok
E124,Europe,San Marino,Beverages,Offline,L,01-02-2012,28-08-2010,772893178,01-02-2012,5122,47.45,31.79,243038.9,162828.38,80210.52,Yes,ok
E124,Europe,Czech Republic,Snacks,Online,M,07-05-2011,29-08-2010,789484250,7/30/2011,4789,152.58,97.44,730705.62,466640.16,264065.46,Yes,ok
E124,Europe,Vatican City,Personal Care,Offline,M,5/24/2012,30-08-2010,336111962,6/16/2012,1854,81.73,56.67,151527.42,105066.18,46461.24,Yes,ok
E124,Europe,San Marino,Household,Offline,H,12-09-2015,31-08-2010,821131742,12-09-2015,9985,668.27,502.54,6672675.95,5017861.9,1654814.05,Yes,ok
E124,Europe,Liechtenstein,Household,Online,M,4/27/2014,01-09-2010,679108560,06-11-2014,2169,668.27,502.54,1449477.63,1090009.26,359468.37,Yes,ok
E124,Europe,Lithuania,Personal Care,Offline,L,4/19/2011,02-09-2010,129875409,4/26/2011,1875,81.73,56.67,153243.75,106256.25,46987.5,Yes,ok
E124,Europe,Ireland,Fruits,Offline,H,03-12-2015,03-09-2010,155914723,3/29/2015,7486,9.33,6.92,69844.38,51803.12,18041.26,Yes,ok
E124,Europe,Spain,Fruits,Online,H,10-09-2011,04-09-2010,753166282,11/25/2011,7495,9.33,6.92,69928.35,51865.4,18062.95,Yes,ok
E124,Europe,Andorra,Cereal,Offline,M,3/20/2015,05-09-2010,443347108,04-09-2015,5116,205.7,117.11,1052361.2,599134.76,453226.44,Yes,ok
E124,Europe,Iceland,Office Supplies,Online,C,6/19/2013,06-09-2010,527509677,07-10-2013,691,651.21,524.96,449986.11,362747.36,87238.75,Yes,ok
E124,Europe,Ireland,Beverages,Offline,H,9/20/2016,07-09-2010,416953313,10/29/2016,4606,47.45,31.79,218554.7,146424.74,72129.96,Yes,ok
E124,Europe,Bosnia and Herzegovina,Cereal,Online,C,3/30/2011,08-09-2010,639126908,05-10-2011,710,205.7,117.11,146047,83148.1,62898.9,Yes,ok
E124,Europe,Belarus,Beverages,Online,L,06-03-2014,09-09-2010,879405200,7/20/2014,4396,47.45,31.79,208590.2,139748.84,68841.36,Yes,ok
E124,Europe,Slovenia,Beverages,Offline,H,3/17/2010,10-09-2010,844105184,4/20/2010,8337,47.45,31.79,395590.65,265033.23,130557.42,Yes,ok
E124,Europe,Netherlands,Fruits,Offline,C,9/20/2013,11-09-2010,127838218,10/29/2013,9024,9.33,6.92,84193.92,62446.08,21747.84,Yes,ok
E124,Europe,Belgium,Snacks,Online,M,11/22/2010,12-09-2010,881717050,12/23/2010,8524,152.58,97.44,1300591.92,830578.56,470013.36,Yes,ok
E124,Europe,Macedonia,Household,Offline,L,10/13/2015,13-09-2010,905509746,10/20/2015,9311,668.27,502.54,6222261.97,4679149.94,1543112.03,Yes,ok
E124,Europe,Liechtenstein,Baby Food,Online,H,6/22/2012,14-09-2010,720878922,08-01-2012,2948,255.28,159.42,752565.44,469970.16,282595.28,Yes,ok
E124,Europe,Italy,Personal Care,Offline,L,11/14/2012,15-09-2010,306256616,11/18/2012,6993,81.73,56.67,571537.89,396293.31,175244.58,Yes,ok
E124,Europe,Spain,Cereal,Offline,M,01-04-2015,16-09-2010,392252957,2/22/2015,5222,205.7,117.11,1074165.4,611548.42,462616.98,Yes,ok
E124,Europe,Norway,Cosmetics,Offline,C,3/14/2014,17-09-2010,746563756,04-12-2014,3661,437.2,263.33,1600589.2,964051.13,636538.07,Yes,ok
E124,Europe,Bulgaria,Household,Online,C,3/21/2014,18-09-2010,129902875,4/24/2014,2,668.27,502.54,1336.54,1005.08,331.46,Yes,ok
E124,Europe,San Marino,Beverages,Offline,M,05-10-2014,19-09-2010,595395314,5/30/2014,9559,47.45,31.79,453574.55,303880.61,149693.94,Yes,ok
E124,Europe,Denmark,Fruits,Online,L,03-04-2011,20-09-2010,272425591,3/21/2011,5641,9.33,6.92,52630.53,39035.72,13594.81,Yes,ok
E124,Europe,Germany,Baby Food,Offline,H,11/27/2013,21-09-2010,596166074,1/13/2014,7644,255.28,159.42,1951360.32,1218606.48,732753.84,Yes,ok
E124,Europe,Netherlands,Beverages,Offline,C,10/18/2012,22-09-2010,906345736,11/21/2012,6699,47.45,31.79,317867.55,212961.21,104906.34,Yes,ok
E124,Europe,Germany,Cosmetics,Offline,M,2/26/2012,23-09-2010,385340154,3/18/2012,9569,437.2,263.33,4183566.8,2519804.77,1663762.03,Yes,ok
E124,Europe,Sweden,Cosmetics,Offline,H,06-03-2012,24-09-2010,679039466,07-05-2012,1723,437.2,263.33,753295.6,453717.59,299578.01,Yes,ok
E124,Europe,San Marino,Baby Food,Offline,L,2/15/2011,25-09-2010,587799727,3/27/2011,1856,255.28,159.42,473799.68,295883.52,177916.16,Yes,ok
E124,Europe,Georgia,Snacks,Offline,L,1/22/2017,26-09-2010,341398274,03-07-2017,6191,152.58,97.44,944622.78,603251.04,341371.74,Yes,ok
E124,Europe,Greece,Fruits,Offline,H,6/14/2015,27-09-2010,516994559,6/20/2015,9034,9.33,6.92,84287.22,62515.28,21771.94,Yes,ok
E124,Europe,Slovenia,Office Supplies,Online,H,04-09-2010,28-09-2010,483981502,05-04-2010,9736,651.21,524.96,6340180.56,5111010.56,1229170,Yes,ok
E124,Europe,Slovakia,Cosmetics,Online,H,5/30/2015,29-09-2010,549187934,7/17/2015,5769,437.2,263.33,2522206.8,1519150.77,1003056.03,Yes,ok
E124,Europe,Macedonia,Clothes,Online,M,4/22/2015,30-09-2010,989403665,5/25/2015,5386,109.28,35.84,588582.08,193034.24,395547.84,Yes,ok
E124,Europe,Lithuania,Household,Online,H,1/25/2012,01-10-2010,516635358,2/26/2012,2738,668.27,502.54,1829723.26,1375954.52,453768.74,Yes,ok
E124,Europe,Belarus,Clothes,Offline,M,06-08-2015,02-10-2010,173122918,7/25/2015,9773,109.28,35.84,1067993.44,350264.32,717729.12,Yes,ok
E124,Europe,Ireland,Beverages,Online,C,7/14/2014,03-10-2010,357482516,7/28/2014,5875,47.45,31.79,278768.75,186766.25,92002.5,Yes,ok
E124,Europe,Slovenia,Fruits,Online,L,1/18/2010,04-10-2010,756252324,02-09-2010,723,9.33,6.92,6745.59,5003.16,1742.43,Yes,ok
E124,Europe,Monaco,Clothes,Offline,H,11/16/2016,05-10-2010,926763570,11/25/2016,8790,109.28,35.84,960571.2,315033.6,645537.6,Yes,ok
E124,Europe,Croatia,Household,Online,M,10/28/2013,06-10-2010,107651269,11-11-2013,5258,668.27,502.54,3513763.66,2642355.32,871408.34,Yes,ok
E124,Europe,Andorra,Beverages,Online,H,8/19/2010,07-10-2010,425547969,09-11-2010,7955,47.45,31.79,377464.75,252889.45,124575.3,Yes,ok
E124,Europe,Estonia,Clothes,Offline,L,1/24/2016,08-10-2010,264928710,1/27/2016,7147,109.28,35.84,781024.16,256148.48,524875.68,Yes,ok
E124,Europe,Andorra,Beverages,Offline,L,1/13/2010,09-10-2010,861180341,2/20/2010,1255,47.45,31.79,59549.75,39896.45,19653.3,Yes,ok
E124,Europe,Ireland,Beverages,Offline,M,06-10-2011,10-10-2010,580569350,07-03-2011,2227,47.45,31.79,105671.15,70796.33,34874.82,Yes,ok
E124,Europe,Serbia,Vegetables,Offline,M,2/25/2013,11-10-2010,559417665,2/28/2013,2973,154.06,90.93,458020.38,270334.89,187685.49,Yes,ok
E124,Europe,Liechtenstein,Household,Online,C,8/21/2015,12-10-2010,184976994,9/21/2015,7658,668.27,502.54,5117611.66,3848451.32,1269160.34,Yes,ok
E124,Europe,Cyprus,Beverages,Online,M,12-08-2013,13-10-2010,874349772,01-04-2014,8383,47.45,31.79,397773.35,266495.57,131277.78,Yes,ok
E124,Europe,Andorra,Household,Online,H,11/15/2016,14-10-2010,713009965,12/16/2016,4348,668.27,502.54,2905637.96,2185043.92,720594.04,Yes,ok
E124,Europe,Andorra,Baby Food,Online,M,10/24/2016,15-10-2010,569941365,11/26/2016,7170,255.28,159.42,1830357.6,1143041.4,687316.2,Yes,ok
E124,Europe,Malta,Household,Online,H,09-09-2010,16-10-2010,845067346,9/13/2010,3062,668.27,502.54,2046242.74,1538777.48,507465.26,Yes,ok
E124,Europe,Czech Republic,Fruits,Offline,M,11/24/2014,17-10-2010,774926936,11/27/2014,6956,9.33,6.92,64899.48,48135.52,16763.96,Yes,ok
E124,Europe,Hungary,Baby Food,Online,H,05-06-2011,18-10-2010,217920958,6/25/2011,6509,255.28,159.42,1661617.52,1037664.78,623952.74,Yes,ok
E124,Europe,Lithuania,Clothes,Online,C,02-06-2013,19-10-2010,523836123,3/22/2013,3605,109.28,35.84,393954.4,129203.2,264751.2,Yes,ok
E124,Europe,Ukraine,Vegetables,Online,C,11-06-2011,20-10-2010,446019017,11/25/2011,5794,154.06,90.93,892623.64,526848.42,365775.22,Yes,ok
E124,Europe,Luxembourg,Clothes,Online,H,5/14/2011,21-10-2010,475992381,5/26/2011,5578,109.28,35.84,609563.84,199915.52,409648.32,Yes,ok
E124,Europe,Serbia,Office Supplies,Offline,C,03-01-2017,22-10-2010,410514724,04-10-2017,9284,651.21,524.96,6045833.64,4873728.64,1172105,Yes,ok
E124,Europe,Germany,Personal Care,Offline,C,3/14/2010,23-10-2010,938209950,3/16/2010,6028,81.73,56.67,492668.44,341606.76,151061.68,Yes,ok
E124,Europe,Ukraine,Clothes,Offline,H,9/27/2016,24-10-2010,747955071,10/25/2016,5382,109.28,35.84,588144.96,192890.88,395254.08,Yes,ok
E124,Europe,Andorra,Clothes,Offline,L,5/14/2017,25-10-2010,923160398,6/15/2017,2531,109.28,35.84,276587.68,90711.04,185876.64,Yes,ok
E124,Europe,Monaco,Office Supplies,Online,H,10/20/2012,26-10-2010,754227149,11/24/2012,1429,651.21,524.96,930579.09,750167.84,180411.25,Yes,ok
E124,Europe,Norway,Baby Food,Offline,L,2/24/2013,27-10-2010,357943856,3/17/2013,2396,255.28,159.42,611650.88,381970.32,229680.56,Yes,ok
E124,Europe,Ireland,Cosmetics,Online,M,1/28/2011,28-10-2010,815917098,2/13/2011,6856,437.2,263.33,2997443.2,1805390.48,1192052.72,Yes,ok
E124,Europe,Monaco,Clothes,Offline,L,01-02-2011,29-10-2010,626011979,01-11-2011,9711,109.28,35.84,1061218.08,348042.24,713175.84,Yes,ok
E124,Europe,Bosnia and Herzegovina,Baby Food,Online,M,04-01-2015,30-10-2010,640295922,04-03-2015,6647,255.28,159.42,1696846.16,1059664.74,637181.42,Yes,ok
E124,Europe,Romania,Snacks,Online,C,01-11-2010,31-10-2010,653920686,1/18/2010,8517,152.58,97.44,1299523.86,829896.48,469627.38,Yes,ok
E124,Europe,Sweden,Fruits,Online,M,01-10-2017,01-11-2010,994504153,1/13/2017,4734,9.33,6.92,44168.22,32759.28,11408.94,Yes,ok
E124,Europe,Czech Republic,Meat,Offline,M,05-09-2017,02-11-2010,920011270,06-12-2017,634,421.89,364.69,267478.26,231213.46,36264.8,Yes,ok
E124,Europe,Bosnia and Herzegovina,Vegetables,Online,M,11/25/2013,03-11-2010,523707807,12/16/2013,5633,154.06,90.93,867819.98,512208.69,355611.29,Yes,ok
E124,Europe,Belgium,Fruits,Online,L,10/17/2013,04-11-2010,791692674,11/24/2013,8310,9.33,6.92,77532.3,57505.2,20027.1,Yes,ok
E124,Europe,Sweden,Vegetables,Online,C,01-07-2012,05-11-2010,715863835,1/26/2012,8872,154.06,90.93,1366820.32,806730.96,560089.36,Yes,ok
E124,Europe,Albania,Cosmetics,Offline,C,8/23/2010,06-11-2010,694914710,9/25/2010,9560,437.2,263.33,4179632,2517434.8,1662197.2,Yes,ok
E124,Europe,Macedonia,Baby Food,Online,M,11/21/2015,07-11-2010,525472486,11/23/2015,7840,255.28,159.42,2001395.2,1249852.8,751542.4,Yes,ok
E124,Europe,Georgia,Fruits,Online,L,10/28/2012,08-11-2010,496826493,12-11-2012,855,9.33,6.92,7977.15,5916.6,2060.55,Yes,ok
E124,Europe,Liechtenstein,Cereal,Online,L,01-01-2010,09-11-2010,940682303,02-09-2010,7652,205.7,117.11,1574016.4,896125.72,677890.68,Yes,ok
E124,Europe,Norway,Fruits,Offline,C,10-06-2014,10-11-2010,381774747,10/23/2014,4486,9.33,6.92,41854.38,31043.12,10811.26,Yes,ok
E124,Europe,Ireland,Vegetables,Online,H,12-02-2015,11-11-2010,934718358,12/16/2015,2789,154.06,90.93,429673.34,253603.77,176069.57,Yes,ok
E124,Europe,Romania,Meat,Offline,C,3/23/2012,12-11-2010,741690289,05-10-2012,1494,421.89,364.69,630303.66,544846.86,85456.8,Yes,ok
E124,Europe,Serbia,Clothes,Offline,L,01-12-2010,13-11-2010,393842971,1/31/2010,5742,109.28,35.84,627485.76,205793.28,421692.48,Yes,ok
E124,Europe,Ireland,Household,Offline,H,5/21/2012,14-11-2010,143414771,06-03-2012,8473,668.27,502.54,5662251.71,4258021.42,1404230.29,Yes,ok
E124,Europe,Portugal,Snacks,Offline,C,6/26/2010,15-11-2010,272361218,07-03-2010,6592,152.58,97.44,1005807.36,642324.48,363482.88,Yes,ok
E124,Europe,Lithuania,Vegetables,Online,M,05-01-2017,16-11-2010,146349751,6/13/2017,6999,154.06,90.93,1078265.94,636419.07,441846.87,Yes,ok
E124,Europe,Georgia,Meat,Offline,C,2/22/2017,17-11-2010,104190576,03-12-2017,1162,421.89,364.69,490236.18,423769.78,66466.4,Yes,ok
E124,Europe,Poland,Cereal,Online,C,11-06-2013,18-11-2010,332268464,12/14/2013,4477,205.7,117.11,920918.9,524301.47,396617.43,Yes,ok
E124,Europe,Spain,Meat,Online,M,11/15/2013,19-11-2010,459277713,12-04-2013,9336,421.89,364.69,3938765.04,3404745.84,534019.2,Yes,ok
E124,Europe,Romania,Fruits,Offline,L,7/24/2010,20-11-2010,665786778,8/15/2010,9958,9.33,6.92,92908.14,68909.36,23998.78,Yes,ok
E124,Europe,Latvia,Baby Food,Online,L,09-01-2010,21-11-2010,917485272,10-03-2010,3136,255.28,159.42,800558.08,499941.12,300616.96,Yes,ok
E124,Europe,Ireland,Personal Care,Offline,L,4/28/2012,22-11-2010,547225844,5/30/2012,5143,81.73,56.67,420337.39,291453.81,128883.58,Yes,ok
E124,Europe,Switzerland,Household,Offline,L,7/19/2015,23-11-2010,869291770,8/21/2015,1607,668.27,502.54,1073909.89,807581.78,266328.11,Yes,ok
